STOCK  WORKSHEET AS AT  2022-03-26
ITEM NO , CODE ,  ITEM  , UNITS , CATEGORY , QUANTITY , UNIT PRICE , VALUE , PHYSICAL COUNT ,  DIFFERENCE , REMARKS
749,,ENAT 400MG CAPS 30`S,KGS,,0,0.00,0.00
750,,ENAT CREAM WITH NATURAL VITAMIN E 50G,KGS,,0,854.35,0.00
751,,ENCIFER INJ,KGS,,0,200.00,0.00
752,,ENO 500MG TABS 100`S CALCIUM ANTACID,KGS,,50,4.50,225.00
753,,ENO FRUIT SALT LEMON FLAVOUR 48`S,KGS,,96,7.00,672.00
754,,ENO LEMON 48`S SACHETS,KGS,,0,10.35,0.00
755,,ENSURE POWDER 400GMS S/BERRY,KGS,,0,"1,186.78",0.00
756,,ENSURE POWDER 400GMS VANILLA,KGS,,0,"1,186.78",0.00
757,,ENTAMAXIN SUSP 100ML,KGS,,1,85.00,85.00
758,,ENTAMAXIN SUSP 60ML,KGS,,1,54.00,54.00
759,,ENTEROGERMINA 5ML 10`S,KGS,,0,56.07,0.00
760,,ENTEZMA OINTMENT 30G - OLD,KGS,,0,100.80,0.00
761,,ENZOFLAM TABS 10`S,KGS,,0,33.50,0.00
762,,ENZOFLAM TABS 30`S,KGS,,0,34.00,0.00
763,,EOLO COMPRESSOR NEBULIZER,KGS,,0,"4,950.00",0.00
764,,EPANUTIN 100MG CAPS 84`S,KGS,,0,8.94,0.00
765,,EPIGABABALIN 75MG 30S,KGS,,1,21.80,21.80
766,,EPILIM CHRONO 300MG 100`S,KGS,,0,32.00,0.00
767,,EPILIM CHRONO 500MG TABS 100`S,KGS,,0,56.00,0.00
768,,EPILIM SYRUP 300ML,KGS,,0,"1,335.60",0.00
769,,EPIMAX CREAM 400G,KGS,,0,918.00,0.00
770,,EPIMAX JUNIOR 400G,KGS,,0,969.04,0.00
771,,EPNONE 25MG TABS 30`S,KGS,,0,69.87,0.00
772,,EPSOM SALT 100G,KGS,,0,80.00,0.00
773,,ERCEFURYL 200MG 28`S,KGS,,0,23.00,0.00
774,,EROSTIN 10MG TABS 10`S,KGS,,0,35.00,0.00
775,,EROSTIN 20MG 10`S,KGS,,0,41.00,0.00
776,,EROSTIN SUSP 5MG/ML 60ML,KGS,,0,474.00,0.00
777,,EROVITA EASY PREGNANCY TEST KIT,KGS,,0,30.00,0.00
778,,EROVITA OVULATION KIT,KGS,,0,911.00,0.00
779,,ERYGYL TABS 500MG 100S,KGS,,0,10.00,0.00
780,,ERYTHROMYCIN 500MG 100`S,KGS,,0,9.00,0.00
781,,ESCITALOPRAM 10MG 28`S,KGS,,0,0.00,0.00
782,,ESCITALOPRAM 20MG 28`S,KGS,,0,0.00,0.00
783,,ESCLAM KIT 7`S,KGS,,0,"2,640.60",0.00
784,,ESETIMIBE 10MG TABS 28`S,KGS,,0,65.00,0.00
785,,ESOFAST 40MG TABS 10`S,KGS,,0,45.00,0.00
786,,ESOMAC 20MG TABS 28`S,KGS,,0,28.14,0.00
787,,ESOMAC 40MG TABS 14`S,KGS,,0,0.00,0.00
788,,ESOPRIDE 20/150MG CAPS 30`S,KGS,,0,46.80,0.00
789,,ESOSE 20MG 10`S,KGS,,0,27.00,0.00
790,,ESOSE 40MG 10`S,KGS,,0,43.92,0.00
791,,ESOSE H.PYLORI KIT 7`S,KGS,,0,"2,835.00",0.00
792,,ESPRA CAPSULES 40MG 14`S,KGS,,0,32.00,0.00
793,,ESTOVON CAPS 30`S,KGS,,0,33.00,0.00
794,,ETHRO {ERYTHROMICIN 500MG 100`S,KGS,,0,7.00,0.00
795,,ETORIX 120MG 20`SETORICOXIB,KGS,,0,64.94,0.00
796,,ETORIX 40MG TABS 40`S,KGS,,0,28.86,0.00
797,,ETORIX 60MG 40`SETORICOXIB,KGS,,0,36.00,0.00
798,,ETORIX 90MG 30`SETORICOXIB,KGS,,0,55.00,0.00
799,,ETROSIDE TABS 10`S,KGS,,0,550.80,0.00
800,,ETROSIDE TABS 10`S,KGS,,0,55.08,0.00
801,,EUMOVATE CREAM 25G,KGS,,0,540.09,0.00
802,,EUMOVATE OINTMENT 25G,KGS,,0,540.00,0.00
803,,EURAX CREAM 20G,KGS,,0,570.00,0.00
804,,EUTHYROX 100MCG TABS 30`STHYROXIN,KGS,,0,10.00,0.00
805,,EUTHYROX 25MCG TABS 30`STHYROXIN,KGS,,0,12.00,0.00
806,,EUTHYROX 50MCG TABS 30`STHYROXIN,KGS,,0,9.00,0.00
807,,EVANOVA CAPS 20`S,KGS,,0,27.00,0.00
808,,EVEN TONE CREAM 15G,KGS,,0,"1,500.00",0.00
809,,EVENING PRIMROSE OIL 1G 60`S,KGS,,0,29.00,0.00
810,,EVENING PRIMROSE OIL 500MG 60`S,KGS,,0,19.00,0.00
811,,EVERFRES ALOEVERA,KGS,,0,200.00,0.00
812,,EVIT 400 CAPS 30S - OLD,KGS,,30,14.00,420.00
813,,EVOLVE HYPROMELLOSE 0.3% YE DROPS 10ML,KGS,,0,900.00,0.00
814,,EXELINE FERTILADY,KGS,,0,95.00,0.00
815,,EXELINE FERTIMEN ADV,KGS,,0,125.00,0.00
816,,EXEVATE-MF OINT 20G,KGS,,0,322.00,0.00
817,,EXFORGE 10MG/160MG 28`S,KGS,,0,194.00,0.00
818,,EXFORGE 5MG/160MG 28`S,KGS,,0,167.00,0.00
819,,EXFORGE HCT TABS 10/160MG 28`S,KGS,,0,194.00,0.00
820,,EXFORGE HCT TABS 5MG/160MG 28`S,KGS,,0,125.30,0.00
821,,EXOCIN DROPS 5ML,KGS,,0,648.00,0.00
822,,EZECHOL 10MG TAB`S 30`S,KGS,,0,42.50,0.00
823,,EZEFLEX MAX 30`S,KGS,,0,40.00,0.00
824,,EZETIMBE 10MG TABS 28`S,KGS,,0,750.00,0.00
825,,EZETIMIBE 10MG 28`S,KGS,,0,35.00,0.00
826,,EZETIMIBE TABLETS 10MG 28`S,KGS,,0,0.00,0.00
827,,FABIA BP MACHINE,KGS,,60,"3,900.00","234,000.00"
828,,FABUTAS 40MG TABS 30`S,KGS,,9,50.00,450.00
829,,FASTUM GEL 100GM DISPENSER,KGS,,0,891.00,0.00
830,,FASTUM GEL 30GM,KGS,,0,464.00,0.00
831,,FASTUM GEL 50GM,KGS,,0,700.00,0.00
832,,FEBICO SYR. 200ML,KGS,,0,300.00,0.00
833,,FEBO-G TABS 40MG 20`S,KGS,,0,91.00,0.00
834,,FEBO-G TABS 80MG 20`S,KGS,,0,118.19,0.00
835,,FEBREX PLUS TABS 20`S,KGS,,0,6.00,0.00
836,,FEMELLE COTTON BUDS 100`S X 12`S,KGS,,0,80.00,0.00
837,,FEMELLE COTTON BUDS 200`S X 12`S,KGS,,0,175.00,0.00
838,,FEMICARE V PESSARIES,KGS,,0,150.00,0.00
839,,FEMIPLAN PILL`S 28`S,KGS,,1,56.00,56.00
840,,FENPLUS SUSP. 100ML,KGS,,0,165.00,0.00
841,,FENPLUS TABS 30`S,KGS,,0,7.00,0.00
842,,FENPRO 200MG TABS 100`S,KGS,,0,1.00,0.00
843,,FEROGLOBIN CAPS 30`S,KGS,,0,19.50,0.00
844,,FEROGLOBIN LIQUID 200ML,KGS,,0,250.00,0.00
845,,FEROMAX FOLATE CAPS 30`S,KGS,,0,22.50,0.00
846,,FEROSORB TABS 30`S,KGS,,0,30.00,0.00
847,,FERROGLOBIN SYRUP 200ML - OLDFERROGLOBIN SYRUP 200ML - OLD,KGS,,0,0.00,0.00
848,,FERROGLOBIN-B12 TABS 30`S,KGS,,0,22.00,0.00
849,,FERTILION F CAPS 30`S,KGS,,0,53.00,0.00
850,,FERTILION M CAPS 30S - OLD,KGS,,0,49.70,0.00
851,,FEXET 120MG TABS 20`S,KGS,,0,37.00,0.00
852,,FEXET 180MG TABS 20`S,KGS,,0,44.00,0.00
853,,FEXOFENADINE 180MG TABS 30`S,KGS,,0,770.00,0.00
854,,FIBRAL 200MG CAPS 30`S,KGS,,0,36.00,0.00
855,,FINEMOX CV 228.5 ORAL SUSPENSION 100ML,KGS,,0,100.00,0.00
856,,FINEMOX CV 625 10`S,KGS,,0,300.00,0.00
857,,FINOSIN 5MG/400MCG TABS 30`S,KGS,,0,58.00,0.00
858,,FIRST AID GENERAL PURPOSE KIT MEDIUM HEALTHCARE,KGS,,0,"1,700.00",0.00
859,,FIRST AID PERSONAL KIT SMALL HEALTHCARE,KGS,,0,"1,300.00",0.00
860,,FIXODENT ORIGINAL 47G,KGS,,0,900.00,0.00
861,,FLAGENTYL TAB`S 500MG 4`S,KGS,,0,86.00,0.00
862,,FLAGYL 400MG METRONIDAZOLE 200`S,KGS,,0,7.00,0.00
863,,FLAGYL SUSPENSION 200MG/5ML 100ML,KGS,,0,477.90,0.00
864,,FLAGYL SYP. 100ML,KGS,,0,500.00,0.00
865,,FLAMCHECK MR TABS 10`S,KGS,,0,21.00,0.00
866,,FLAMCHEK-MR TABS 10`S,KGS,,0,21.00,0.00
867,,FLAMOX 250MG/15ML 100ML,KGS,,0,400.00,0.00
868,,FLAMOX 500MG CAPS 20`S,KGS,,0,30.00,0.00
869,,FLAREX DROPS 5ML,KGS,,0,260.00,0.00
870,,FLATAMEAL-DS 200`S,KGS,,0,4.00,0.00
871,,FLATAMEAL-DS SUSPENSION 200ML,KGS,,1,209.00,209.00
872,,FLAZINE BURN  CREAM,KGS,,6,20.90,125.40
873,,FLEMNIL SYRUP 120ML,KGS,,0,205.00,0.00
874,,FLEXEN GEL 50G,KGS,,0,600.00,0.00
875,,FLEXILOR 8MG 30`S,KGS,,0,21.46,0.00
876,,FLEXILOR P 8/500MG TABS 100`S,KGS,,0,22.87,0.00
877,,FLEXIN 50G GEL,KGS,,0,650.00,0.00
878,,FLEXISEQ GEL 50GM,KGS,,0,"2,475.00",0.00
879,,FLEXOR CAPS. 10`S,KGS,,0,15.00,0.00
880,,FLIXOTIDE 125MCG INHALER 120D,KGS,,0,"1,206.00",0.00
881,,FLORANORM 10`S,KGS,,10,89.80,898.00
882,,FLOXAPEN 125MG/5ML 100ML,KGS,,0,600.00,0.00
883,,FLOXAPEN 250MG 100`S,KGS,,0,43.00,0.00
884,,FLOXAPEN CAPS 500MG 100`S,KGS,,0,73.00,0.00
885,,FLU-GONE CAPS 10`S,KGS,,0,11.30,0.00
886,,FLU-GONE DM SYR 60ML,KGS,,0,150.00,0.00
887,,FLU-GONE P SYR 60ML,KGS,,0,150.00,0.00
888,,FLUANXOL 0.5MG TABS 60`S,KGS,,0,13.34,0.00
889,,FLUCLOXACILLIN 500MG 100`S,KGS,,0,10.00,0.00
890,,FLUCONADENK 100MG CAPS 10`S,KGS,,0,104.08,0.00
891,,FLUCONADENK 150MG CAPS 1`S,KGS,,0,180.20,0.00
892,,FLUCONAZOLE 150MG,KGS,,10,11.00,110.00
893,,FLUCOZAL 50MG CAPS 14`S,KGS,,0,72.00,0.00
894,,FLUGONE CAPS 10S,KGS,,60,9.50,570.00
895,,FLUGONE DM 60ML,KGS,,5,125.00,625.00
896,,FLUGONE DM SYRUP 120ML,KGS,,5,198.00,990.00
897,,FLUGONE P SRY 60ML,KGS,,1,121.00,121.00
898,,FLUGONE P SUSP 120ML,KGS,,0,198.00,0.00
899,,FLUTROX 200MG 10`S,KGS,,0,30.00,0.00
900,,FLUTROX 200MG CAPSULES 10`S,KGS,,0,26.00,0.00
901,,FLUVIR 75MG CAPS 10`S,KGS,,0,236.00,0.00
902,,FML-NEO DROPS 5ML,KGS,,0,529.00,0.00
903,,FOLIC ACID 1000`S,KGS,,0,3.00,0.00
904,,FOLIC ACID 5MG 28`S,KGS,,0,4.64,0.00
905,,FOLIC ACID 5MG TABS 100`S COSMOS,KGS,,0,2.00,0.00
906,,FOOT CRACK CREAM 25G,KGS,,0,400.00,0.00
907,,FOPYN TABS 20`S,KGS,,0,12.75,0.00
908,,FORALIN 100MCG INHALER 120D 1`S,KGS,,0,"1,151.10",0.00
909,,FORALIN 200MCG INHALER 1*120MD,KGS,,0,"1,557.00",0.00
910,,FORALIN 400MCG INHALER 120D,KGS,,0,"2,044.00",0.00
911,,FORXIGA 10MG TABS 28`S,KGS,,0,162.00,0.00
912,,FRANOL. TABS (ZATHIN),KGS,,100,1.80,180.00
913,,FREEFLEX FORTE 30`S,KGS,,0,48.00,0.00
914,,FREEFLEX SOFTLETS 30`S,KGS,,0,30.00,0.00
915,,FRICKS HERBAL LOZENGES MENTHOL,KGS,,0,6.00,0.00
916,,FRICKS HERBAL LOZENGES ORANGE,KGS,,0,6.00,0.00
917,,FUCICORT CREAM,KGS,,0,333.00,0.00
918,,FUCIDIN CREAM 15G,KGS,,0,358.00,0.00
919,,FUCIDIN OINTMENT 15G,KGS,,0,358.00,0.00
920,,FUCIVATE CREAM 10G,KGS,,0,350.00,0.00
921,,FUROSEMIDE 40MG 100`S,KGS,,100,1.40,140.00
922,,FUROSEMIDE 40MG TABS 100`S GENERIC,KGS,,0,1.00,0.00
923,,FUTCARE CORN CAPS 5`S,KGS,,0,26.00,0.00
924,,FUTSIL LOTION 15ML,KGS,,0,218.00,0.00
925,,FYBOGEL SATCHETS 10`S LEMON FLAVOUR,KGS,,0,80.00,0.00
926,,FYBOGEL SATCHETS 30`S ORANGE,KGS,,0,25.00,0.00
927,,GABANERVE 10`S,KGS,,31,105.00,"3,255.00"
928,,GABBRORAL 250MG TABS 12`S,KGS,,20,55.00,"1,100.00"
929,,GABICA 75MG CAPS 35`S,KGS,,0,63.00,0.00
930,,GABIX 100MG 10`S,KGS,,0,18.53,0.00
931,,GABIX 300MG 10`S,KGS,,0,38.00,0.00
932,,GACET 125 SUPP 10`S,KGS,,0,16.00,0.00
933,,GACET 250 SUPP 10`S,KGS,,0,170.00,0.00
934,,GALCORT INJ,KGS,,0,100.00,0.00
935,,GALVUS 50MG TABS 28`S,KGS,,0,81.00,0.00
936,,GALVUS MET TABS 50/1000MG 30`S,KGS,,0,81.00,0.00
937,,GALVUS MET TABS 50/500MG 30`S,KGS,,0,68.76,0.00
938,,GALVUS MET TABS 50/850MG 30`S,KGS,,0,68.76,0.00
939,,GALVUSMET TABS 50/1000MG 30`S,KGS,,0,"2,062.74",0.00
940,,GALVUSMET TABS 50/500MG 30`S,KGS,,0,"2,062.74",0.00
941,,GALVUSMET TABS 50/850MG 30`S,KGS,,0,68.76,0.00
942,,GASTRO GEL 100ML(ANTACID),KGS,,1,40.00,40.00
943,,GASTROPLUS CAPS 10S,KGS,,5,59.50,297.50
944,,GAUZE SWABS 3` 100`S N/STERILE,KGS,,0,140.00,0.00
945,,GAVISCON DOUBLE ACTION  MINT CHEWABLE TABS 24`S,KGS,,0,51.00,0.00
946,,GAVISCON LIQUID DOUBLE ACTION 150ML,KGS,,1,653.00,653.00
947,,GAVISCON PEPPERMINT 200ML,KGS,,0,623.00,0.00
948,,GAVISCON PEPPERMINT TABS 24`S,KGS,,0,40.00,0.00
949,,GEMCAL SOFT GEL CAPS30`S,KGS,,0,28.50,0.00
950,,GENTAMYCIN EYE/EAR DROP,KGS,,6,31.00,186.00
951,,GENTIAN VIOLET 100ML,KGS,,0,75.00,0.00
952,,GERMIDINE ANTISEPTIC SOLUTION 500ML,KGS,,0,900.00,0.00
953,,GERMIDINE MOUTHWASH 125ML,KGS,,0,400.00,0.00
954,,GERMIDINE SURGICAL SCRUB SOLUTION 500ML,KGS,,0,900.00,0.00
955,,GIFOL F MARK 100`S,KGS,,0,5.00,0.00
956,,GIFOL HCL TABLETS 100`S,KGS,,0,7.00,0.00
957,,GILLET BLUE 3TM  3`S,KGS,,0,500.00,0.00
958,,GILLET FUSSION  PROGLIDE FLEXBALL,KGS,,0,"2,250.00",0.00
959,,GILLET FUSSION 4`S,KGS,,0,"2,000.00",0.00
960,,GILLET FUSSION POWER 2`S,KGS,,0,"1,500.00",0.00
961,,GILLET FUSSION PROGLIDE FLEXBALL 4`S,KGS,,0,"3,000.00",0.00
962,,GILLET FUSSION PROSHIELD 4`S,KGS,,0,"3,500.00",0.00
963,,GILLET FUSSION PROSHIELD CHILL 4`S,KGS,,0,"3,500.00",0.00
964,,GILLET VENUS EMBRACE,KGS,,0,"2,300.00",0.00
965,,GILOY TABS 60S,KGS,,0,10.00,0.00
966,,GINSOMIN MULT/VIT 30`S,KGS,,0,21.68,0.00
967,,GIT PLUS CAPS 10`S,KGS,,0,86.00,0.00
968,,GLADIATOR 1L,KGS,,0,"2,500.00",0.00
969,,GLADIATOR 250ML,KGS,,0,850.00,0.00
970,,GLEMONT L TABS 7`S,KGS,,0,80.00,0.00
971,,GLENCEE VIT C 20S TABS,KGS,,80,25.00,"2,000.00"
972,,GLENCET TABS 5MG 30`S,KGS,,0,37.77,0.00
973,,GLENMARK ECOSE-40MG 10`S,KGS,,0,50.00,0.00
974,,GLENTEL 40 CT TABS 30`S,KGS,,0,55.00,0.00
975,,GLENTEL 40MG AMH TABS 30`S,KGS,,0,70.00,0.00
976,,GLENTEL 40MG H TABS 30`S,KGS,,0,40.00,0.00
977,,GLENTEL 80MG AMH TABS 30`S,KGS,,0,75.00,0.00
978,,GLENTEL 80MG H TABS 30`S,KGS,,0,50.00,0.00
979,,GLEVONIX 500MG 10`S,KGS,,0,99.00,0.00
980,,GLEVONIX 750MG TABS 10`S,KGS,,0,120.00,0.00
981,,GLIMEPIRIDE 2MG TABS 90`S,KGS,,0,2.56,0.00
982,,GLIPITA M 50/500 MG 30`S,KGS,,0,27.00,0.00
983,,GLIPMEVIA 50/1000MG 30`S,KGS,,0,50.00,0.00
984,,GLIZIGEN INTIMATE GEL 250ML,KGS,,0,"2,450.00",0.00
985,,GLOVATE OINTMENT 20G ,KGS,,0,100.00,0.00
986,,GLUCOMET 500MG TABS 56`S,KGS,,0,4.43,0.00
987,,GLUCOMET 850MG 28`S,KGS,,0,10.00,0.00
988,,GLUCOMET 850MG 56`S,KGS,,0,5.79,0.00
989,,GLUCOMET TABS 500MG 28S,KGS,,0,2.78,0.00
990,,GLUCOMET XR 500MG TABS 28`S,KGS,,0,10.00,0.00
991,,GLUCOMETER ON  CALLN PLUS KIT,KGS,,0,"1,299.00",0.00
992,,GLUCONOVA TRAVIGO BLOOD GLUCOSE MONITORING SYSTEM,KGS,,0,0.00,0.00
993,,GLUCONOVA TRAVIGO BLOOD GLUCOSE TEST STRIPS 50`S,KGS,,0,"1,493.96",0.00
994,,GLUCOPHAGE 1000MG 60`S,KGS,,0,10.00,0.00
995,,GLUCOPHAGE 500MG 90`S,KGS,,0,6.33,0.00
996,,GLUCOPHAGE 500MG XR 90`S,KGS,,0,8.06,0.00
997,,GLUCOPHAGE 850MG 60`S,KGS,,0,12.50,0.00
998,,GLUCORED FORTE 50`S,KGS,,0,28.00,0.00
999,,GLUCOSE INTERVENOUS,KGS,,0,100.00,0.00
1000,,GLUCOVANCE 500MG/5MG 30`S,KGS,,0,27.00,0.00
1001,,GLUCOVANCE 500MG/5MG 60`S,KGS,,0,30.00,0.00
1002,,GLUCOWELL TABS 50MG 28`S,KGS,,0,59.00,0.00
1003,,GLYCERINE PURE 100ML,KGS,,1,41.00,41.00
1004,,GLYCEROL  SUPP 4GM [ADULT] 12`S,KGS,,0,18.00,0.00
1005,,GLYCEROL SUPP 1GM [INFANT] 12`S,KGS,,0,18.00,0.00
1006,,GLYCEROL SUPP 2G. [CHILD] 12`S,KGS,,0,18.00,0.00
1007,,GLYCINORM MR 30MG TABS 30`S,KGS,,0,16.27,0.00
1008,,GLYKOF COUGH SYR. 120ML,KGS,,1,180.00,180.00
1009,,GLYTUSS SUSP 100ML,KGS,,0,150.00,0.00
1010,,GOCID SUSP 100ML,KGS,,0,60.00,0.00
1011,,GOFEN 400MG 60`S,KGS,,0,5.00,0.00
1012,,GOOD MORNING LUNG TONIC 60ML,KGS,,6,76.00,456.00
1013,,GRABACIN -3 OINTMENT 20GM,KGS,,0,225.00,0.00
1014,,GRABACIN OINTMENT 20GMS,KGS,,0,189.00,0.00
1015,,GRABACIN POWDER 10GMS,KGS,,1,78.00,78.00
1016,,GREASE,,FUEL AND OILS,5,500.00,"2,500.00"
1017,,GRIPE WATER 100ML[BETA],KGS,,0,85.00,0.00
1018,,GRIPE WATER GEN 100ML,KGS,,5,29.00,145.00
1019,,GRISACTIN 500MG 100`S,KGS,,0,10.00,0.00
1020,,GRISEOFULVIN 125MG 100S,KGS,,100,2.10,210.00
1021,,GRISEOFULVIN 250MG TABLETS 100`,KGS,,100,3.63,363.00
1022,,GRISEOFULVIN 500MG 100`S,KGS,,100,6.00,600.00
1023,,GRISORAX 500MG TABS 100S,KGS,,0,7.50,0.00
1024,,GULAIR TABA 30`S,KGS,,0,10.00,0.00
1025,,GULAIR TABS 30`S,KGS,,0,16.00,0.00
1026,,GUM TONE GEL 50GM,KGS,,0,220.00,0.00
1027,,GVFLUC {FLUCONAZOLE}35ML,KGS,,0,350.00,0.00
1028,,GYNAECOSID TAB`S 2`S,KGS,,0,56.00,0.00
1029,,GYNO DAKTARIN CREAM 40G,KGS,,0,857.70,0.00
1030,,GYNO DAKTARIN OVULES 3`S 400MG,KGS,,0,306.00,0.00
1031,,GYNO-MIKOZAL 400MG OVULES 3`S,KGS,,0,137.00,0.00
1032,,H/A CALMAGZINC TABS 90`S,KGS,,0,0.00,0.00
1033,HCKSW,HACK SAW,PCS,TOOLS,0,400.00,0.00
1034,,HALOBETASOL PROPIONATE CREAM HALOX CREAM,KGS,,0,0.00,0.00
1035,,HALOX CREAM 20G,KGS,,0,450.00,0.00
1036,,HAND SANITIZER 130ML SILVEX,KGS,,0,136.00,0.00
1037,,HAND SANITIZER 500MLFAHOLO,KGS,,0,"1,000.00",0.00
1038,,HAND SANITIZER GEL 100ML,KGS,,3,77.00,231.00
1039,,HAND SANITIZER GEL 500ML,KGS,,3,225.00,675.00
1040,,HAND SANITIZER SPRAY 120ML,KGS,,2,86.00,172.00
1041,,HAND SANITIZER SPRAY 130ML,KGS,,1,136.00,136.00
1042,,HAND SANITIZER SPRAY 500ML,KGS,,3,235.00,705.00
1043,,HAND SANITIZER SPRAY 65ML,KGS,,3,65.00,195.00
1044,,HARTEZE 15MG TABS 28`S,KGS,,0,58.92,0.00
1045,,HCTZ. TABS 50MG 100`S,KGS,,200,1.11,222.00
1046,,HEDEX TABS 100`S,KGS,,100,7.10,710.00
1047,,HEDEX TABS 30`S,KGS,,0,4.00,0.00
1048,,HEEL CREAM 30GM,KGS,,0,206.90,0.00
1049,,HEMSAMIC 500MG CAP`S 20`S,KGS,,0,37.00,0.00
1050,,HEPA MERZ 5MG GRANULES 10`S,KGS,,0,256.50,0.00
1051,,HEPARESIST TABS 30`S,KGS,,0,41.28,0.00
1052,,HER KIT  4`S,KGS,,0,380.00,0.00
1053,,HEXICORD SOLUTION 10ML,KGS,,0,200.00,0.00
1054,,HIITORAL 200MG 100`S,KGS,,0,10.00,0.00
1055,,HIRUDOID CREAM 40G,KGS,,0,637.50,0.00
1056,,HITORAL CREAM 20G,KGS,,0,300.00,0.00
1057,,HITORAL TABS 200MG,KGS,,0,10.00,0.00
1058,,HIV TEST CASETTE WB/S/P SINGLE TEST WITH BUFFER,KGS,,0,155.40,0.00
1059,,HUMALOG CART. 5`S,KGS,,0,"5,346.75",0.00
1060,,HUMALOG KWIKPEN 3ML,KGS,,0,"1,377.85",0.00
1061,,HUMALOG MIX 25 KWIKPEN 3ML,KGS,,0,"1,239.30",0.00
1062,,HUMALOG MIXI 25 CART 5*3ML,KGS,,0,"1,232.00",0.00
1063,,HUMALOG VIAL 10ML,KGS,,0,"3,083.00",0.00
1064,,HUMULIN 70/30 CATRIDGE 5`S,KGS,,0,"3,553.85",0.00
1065,,HUMULIN 70/30 VIAL 10ML,KGS,,0,607.75,0.00
1066,,HYDROCHLOROTHIAZIDE 100` 50MG,KGS,,0,3.80,0.00
1067,,HYDROCHLOROTHIAZIDE 50MG 100`S,KGS,,0,5.00,0.00
1068,,HYDROCHLOROTHIAZIDE 50MG TABS 100`S,KGS,,0,1.12,0.00
1069,,HYDROCORTISONE ACETATE EYE DROPS 5ML,KGS,,0,90.00,0.00
1070,,HYDROCORTISONE CREAM 15GM,KGS,,0,40.00,0.00
1071,,HYDROGEN PEROXIDE 200ML,KGS,,1,25.00,25.00
1072,,HYDROXOCOBALAMIN 1000MCG/ML 1ML AMP 5`S,KGS,,0,420.00,0.00
1073,,HYLO COMOD EYE DROPS 10ML,KGS,,0,"1,091.55",0.00
1074,,HYOMIDE DTABS 100S,KGS,,0,50.00,0.00
1075,,HYOSCINE SYRUP 60ML,KGS,,1,47.00,47.00
1076,,HYPONIDD TAB`S 20`S,KGS,,0,23.68,0.00
1077,,IBUFLAM SUSP 60ML,KGS,,0,75.00,0.00
1078,,IBUGESIC SUSP 60ML,KGS,,1,70.00,70.00
1079,,IBUMEX GEL 25G,KGS,,0,96.00,0.00
1080,,IBUPROF SUSP 60ML,KGS,,1,22.00,22.00
1081,,IBUPROFEN BRUFEN 600MG TABS 36`S,KGS,,0,0.00,0.00
1082,,IBUPROFEN DENK 400MG 100`S,KGS,,0,10.35,0.00
1083,,IBUPROFEN DENK 400MG 20`S,KGS,,0,12.00,0.00
1084,,IBUPROFEN SYR 60ML,KGS,,0,22.00,0.00
1085,,IDANIL TABS 30S,KGS,,0,30.00,0.00
1086,,IFAS TABS 30S,KGS,,30,4.90,147.00
1087,,IGOL SATCHET 10`S,KGS,,0,3.00,0.00
1088,,ILAXTEN 20MG TABS 10`SBILASTINE,KGS,,0,72.00,0.00
1089,,IMACOFF CHESTY SYR 100ML,KGS,,0,200.00,0.00
1090,,IMACOFF DRY  SYR 100ML,KGS,,0,200.00,0.00
1091,,IMACOFF PAED SYR 100ML,KGS,,0,200.00,0.00
1092,,IMIGRAN 100MG TABS 6`S,KGS,,0,"1,128.00",0.00
1093,,IMMOLAB CAPS 6`S,KGS,,0,30.00,0.00
1094,,IMMUNACE 1*30`S,KGS,,0,41.66,0.00
1095,,IMMUNOGRACE CAPS 10`S,KGS,,0,33.00,0.00
1096,,IMODIUM CAPS 6`S,KGS,,37,35.00,"1,295.00"
1097,,IMODIUM PLUS 12`S,KGS,,0,150.00,0.00
1098,,IMODIUM PLUS COMFORT 6`S  MC NEIL BRAND,KGS,,0,8.00,0.00
1099,,INDURIC SR TABS 1.5MG 28`S,KGS,,0,13.67,0.00
1100,,INFA V TABS 8``S,KGS,,0,45.00,0.00
1101,,INFACOL DROPS 55ML,KGS,,0,595.00,0.00
1102,,INFERED THERMOMETER NON CONTACT,KGS,,0,"5,000.00",0.00
1103,,INFUSION SET 10`S,KGS,,0,75.00,0.00
1104,,INOSITA PLUS 50/1000 MG TABS 10`S,KGS,,0,50.40,0.00
1105,,INOSITA PLUS 50/500MG TABS 10`S,KGS,,0,55.00,0.00
1106,,INTAMINE CREAM 25GMS,KGS,,1,76.00,76.00
1107,,INVOKANA 100MG TABS 30`S,KGS,,0,134.03,0.00
1108,,IR THERMOMETER-NON CONTACT,KGS,,0,"5,000.00",0.00
1109,,IRIFONE GEL 50G,KGS,,0,430.00,0.00
1110,,IRON SHEET G 30 3M,,GENERAL HARDWARE,0,"1,300.00",0.00
1111,GL006,IRON SHEET G32 2MTR,PCS,GENERAL HARDWARE,0,750.00,0.00
1112,,IROVEL 150MG TABS 30`S,KGS,,0,60.00,0.00
1113,,IROVEL 150MG TABS 50`S,KGS,,0,36.00,0.00
1114,,IROVEL 300MG TABS 30`S,KGS,,0,90.00,0.00
1115,,IROVEL H TABS 30`S,KGS,,0,67.00,0.00
1116,,ISLIM CAPS 30`S,KGS,,0,35.20,0.00
1117,,ISOFLAV CR 60MG CAP`S 10`S,KGS,,0,44.00,0.00
1118,,ITORCIP 50MG 30`S,KGS,,0,33.00,0.00
